movie_title,username,rating,review_text
Mai,Quynhnhuw,10,Phim hay hơi buồn cái kết vừa vui vừa khóc 🥲🥹🤣
Mai,Nguyenvietthanh1191990,9,Nữ chính xinh đẹp . Mẹ Dương thoại nhiều câu rất khéo 9.5đ
Mai,Minh Triết,10,10đ không có nhưng
Mai,hoaithuu,8,"mạch phim lẹ chưa sâu vào một cảnh nào coi cảm giác chưa đã, kết phim nhanh và chóng vánh."
Mai,Lê Phú Tiến,7,"Có những điểm sáng,ý tốt của bộ phim, kịch bản đôi lúc cũng khó đoán nhưng nhìn chung vẫn còn nhiều điểm gượng gạo, về tương tác của nhân vật cũng như mạch phát triển của câu chuyện đôi lúc quá nhanh tạo cảm giác không thật(sự thành thật của Dương đối với Mai). 
Phần gần cuối và cái kết là phần hay nhất của bộ phim, thể hiện cái thật của đời và tạo sự đồng cảm của khán giả."
Mai,Phạm Chí Tài,10,"Phim cảm xúc, tái hiện nhiều đời thường của nhân vật"
Mai,Đồng Thị Kim Dung,10,Quá xuất sắc
Mai,Việt,1,phim xem mà buồn ngủ
Mai,Mai Thị Giang,7,"Cốt truyện ko có gì mới lạ, cái hay là phim rất đời, kết thúc buồn"
Mai,HuynhTran4,10,"Phim rất hay, kịch bản chắc, diễn viên diễn xuất tốt và cảnh quay đẹp. Tôi đã khóc rất nhiều khi xem bộ phim này, đây chắc sẽ là trải nghiệm đáng nhớ, và theo đánh giá đây là bộ phim Việt hay nhất tôi từng xem, tôi cũng hy vọng trong tương lai có thể xem được những bộ phim Việt hay như thế."
Mai,Lê Thị Mỹ Lệ,9,"Phim hay, thông điệp cuộc sống ý nghĩa."
Mai,Hniem,6,"Ước gì nhân vật Mai đau hơn nữa, nát hơn nữa để tui khóc tới luôn :)))"
Mai,Nguyễn Thị Hồng,1,Tại sao một người tuyệt vời lại không có được một  hạnh phúc nhỏ bé trong cuộc sống
Mai,Quaniklm,7,Phim khá ổn
Mai,Vo van thi,1,"Phim dở, coi mất thời gian"
Mai,Nguyễn Hoàng Vinh,8,Phim Rất Hay Nhưng Đã Làm Tôi Khóc
Mai,Trung Nguyên,4,phim khá nhiều tình tiết khó hiểu và nhịp điệu cuối phim khá dồn dập nhưng không để lại nhiều ý nghĩa đằng sau nên tạo sự hồi hộp không đáng có và giá trị cho khán giả
Mai,HOÀNG GIA TUẤN KIỆT,10,Có 10 sao thôi à
Mai,Thái vĩnh tài,9,Nhân vật đẹp
Mai,Lê Đoàn Minh Tuấn,9,"Hay vl, xem cùng ngiu nx nên vui, mỗi tội mất cái đt nên chạy đi chạy lại tìm mất ngủ cả tối :))))"
Mai,mrdib,9,"phim mang lại cho người xem nhiều, đủ mọi loại cảm xúc, vui có, buồn có và quan trọng là nhiều thông điệp, bài học được bộ phim muốn truyền tải"
Mai,dhdu,9,"Bộ phim rất hay rất đời thật !! Đôi khi cuộc sống sẽ có những điều tiết nuối nhất !!và  Mai sẽ để lại chúng ta rất nhiều điều suy nghĩ .
Xin cám ơn cả ekip và đạo diễn trấn thành đã làm nên 1 bộ phim rất hay."
Mai,Trần Thị Minh Thư,5,Hog có gì hay hét
Mai,Trần Anh Thi,10,"Hay, nhiều cảm xúc"
Mai,Phương anh,10,huhu hay quá ấy
Mai,Nguyễn Thị Thu Hương,10,Dẫn dắt cảm xúc hay
Mai,Trangtran2000,10,Phim hay chân thật
Mai,Nguyễn Hoàng Minh,8,Phim rất hay hài hước cuốn hút người xem nhưng có những câu tục
Mai,Nguyễn Thị Thu Hà,10,"Phim quá hay nha. Cảnh và góc quay xuất sắc, lời thoại hay và đặc biệt diễn xuất của Tuấn Trần và Phương Anh Đào rất tự nhiên."
Mai,Trần Thanh Dũng,4,"Phần sau thì ok. Đoạn đầu quá dở, xém bỏ về"
Mai,Nguyễn thanh đảo,10,Rất hay và thực tế
Mai,onno112002,10,"Phim có chiều sâu, nội dung sâu sắc..."
Mai,Hồ Ngọc Quế Trân,6,"seeding quá nhiều. cá nhân mình xem xong Mai, mình cảm thấy khá bình thường, chưa có gì nổi trội lắm. mình đã mong chờ hơn nhưng tình tiết phim với mình chưa đọng lại được gì, vẫn là motip cũ mòn nhưng làm chưa tới, chưa thấy có những sự mới mẻ và dễ dàng đoán được diễn biến tiếp theo, kết phim hụt. nhưng bù lại cảnh quay đẹp, chuyển cảnh mượt, thoại cảm giác tự nhiên hơn nhiều phim khác, cảnh nóng không gây phản cảm, nhức mắt."
Mai,Nguyễn văn tú,10,Rất hay cảm xúc cao trào
Mai,Nguyễn Ngọc Gia Hân,9,"mạch cảm xúc phim ổn, thoại của từng nhân vật đủ độ dài và độ sâu để truyền tải nhiều thông điệp. Cảm thấy xứng đáng với thời gian và chi phí bỏ ra để xem"
Mai,Quách Đình Hùng,10,Nội dung phim khá hay có thể là hay nhất trước giờ mình xem
Mai,Anhduc1234,8,Phim hay nhma diễn biến phim dễ đoán quá những bộ gần đây đều chung 1 diễn biến phim
Mai,Vũ Quế Phương,8,Kết hơi buồn
Mai,Huỳnh Chí Cường,10,"Phim của Trấn Thành là khỏi phải bàn rồi, 10 điểm không có nhưng gì hết"
Mai,NGUYỄN THỊ LƯƠNG,6,Ánh sáng kém
Mai,Trần Minh Đạt,8,"nội dung không mới,nhưng diễn viên ok xem không thấy chán"
Mai,Mai trang,10,Phim hay nhưng kết hơi buồn
Mai,Hà Thị Tuyết Như,10,"Phim rất hay, cái kết rất đời"
Mai,Lương Thị Thùy Trang,10,"Phim rất hay, cảnh quay đẹp, màu sắc phim đẹp lắm luôn, nhìn rất nghệ thuật, mỗi nhân vật đều diễn xuất rất tốt, Mai diễn rất hay, phim lắng động và làm mình khóc nhiều, khóc vì tiếc cho 1 mối tình đẹp, khóc vì thương cho 1 cô gái đầy mạnh mẽ nhưng bị cuộc đời vùi dập đến đáng thương, phim thật sự rất chất lượng, xuất sắc"
Mai,Lê quyết chiến thắng,9,Hi vọng bộ phim lần sau sẽ kết thúc đẹp và có hậu hơn.Cuộc sống nhiều đắng cay khổ đau quá rồi đừng mang thêm nỗi buồn nữa 🙂🙂
Mai,Nguyễn Tấn Như,1,Tệ quá buồn quá
Mai,Trương văn Đức,9,Nội dung sâu lắng
Mai,Vũ duy hải,10,Phim ý nghĩa
Mai,letrananhtruclinh,9,"Nội dung rất đời, rất thật, đáng xem và suy ngẫm"
Mai,NguyenTanTrong,10,"Phim hay , nhiều chi tiết khiến mình thấy bản thân mình trong đó . Cái kết buồn quá"
Mai,Nguyễn Thị Kim Liên,10,"Phim hay, ý nghĩa, kết thúc thực tế, vừa lònggg"
Mai,tufarm,10,"Phim hay, tuy nhiên có nhiều cảnh nóng không cần thiết"
Mai,Phuonggmaii12345,10,"Hay lắm luôn é , phải đi xem lần nữa thoiiii"
Mai,Nguyễn Thị Thanh Xuân,8,"Phim hay, đời thực Không hư ảo về những điều quá vi diệu"
Mai,Trần Thu Trang,10,"Phim hay , cảm động lắm , hơi tiếc khúc cuối"
Mai,Phạm Nguyễn Tấn Sang,7,"Phim của chú Thành thì vẫn vậy mng ạ, sâu sắc và đánh vào tâm lý của người xem nói chung đáng để xem còn ấn tượng thì không nhiều lắm đâu :>"
Mai,Gia Bảo,10,"phim cảm động lắm mấy bạn ơi, tui thật sự các bạn có thể đi xem T T"
Mai,Doãn Thị Hoài,10,khi xem được một nửa mình cứ nghĩ rồi cuối cùng Mai với Sâu sẽ về với nhau nhưng không nghĩ cái kết lại buồn như thế
Mai,Trần Thị Yến Nhi,9,phim hay lém
Mai,Phan hà huế ngọc,10,"phim hay,,,rất đời, nhất là vai của cô hồng đào"
Mai,Nguyễn Thị Hồng Nhung,10,Phim rất hay
Mai,A Tin,6,"Kịch bản phim còn rời rạc, đoạn cao trào cuối phim hơi dồn dập, diễn viên đóng vai bạn trai của Mai, con gái của Mai, ba của Mai diễn xuất không lột tả hết được tính cách nhân vật."
Mai,maya009,8,"Miêu tả phim trong đúng một câu ""đời cha ăn mặn, đời con khát nước""."
Mai,nhon duc,8,kết thúc có hậu nhưng diễn biến khá nhanh
Mai,Hà Tiến Đạt,8,Kết chấm hỏi
Mai,HUỲNH HOÀNG QUÂN,9,Phim hay cảm động phết
Mai,Lê Bảo Ngọc,10,"Phimmm siêu hayy kh từ nào tả nổi, đúng tâm trạng, khóc quá tr"
Mai,Lê Văn Hợp,8,"Phim có nội dung khá ổn, màu phim đẹp, nhưng chưa chạm đến được cảm xúc của mình nên chưa 10 sao được"
Mai,Đỗ Hoàng Gia Nghi,8,"tạm ổn nhưng phần kết hơi trơ, chưa truyền tải rõ thông điệp"
Mai,ngọc,7,"phim hay, nhưng rạp thì đông mà lại ko bật máy lạnh cho khách"
Mai,SGHPK,7,Sẽ hay hơn nếu đi cùng ny :)))
Mai,Nguyễn Tuấn Minh,10,"hay phết , nhiều cảm xúc"
Mai,Trần Nguyễn Diễm Quỳnh,9,"Phim hay mà sao mn cứ chê Trấn Thành, cá nhân mk xem phim tết và mk thấy phim Mai xứng đáng top1 phòng vé"
Mai,Lý Hoài Phong,10,Phim hay lắm. Nhưng cái kết hơi buồn cho nữ chính 😮‍💨
Mai,Tâm My,10,"Phim rất hay, thực tế, nhiều cảm xúc"
Mai,cao kiều,9,Phim khá hay đáng để suy ngẫm
Mai,Quản Mạnh Bá Huy,9,"Phim rất hay, đáng coi nhé nhưng cái kết hơi buồn 1 chút"
Mai,Nguyễn Bá Thế,10,"Phim rất tuyệt, đây là phim hay nhất của Trấn Thành tôi từng xem"
Mai,Trần Thị Ngọc Quyền,9,"Hay cảm xúc , chạm đến được trái tim . Nhân vật Mai được diễn viên diễn rất đời"
Mai,TRANG NGUYEN,9,"Phim hay. Ngôn ngữ sử dụng đời thường, không bị giáo điều hay lậm văn viết. Điều tuyệt vời nhất là toàn bộ diễn viên từ chính đến phụ đều diễn xuất tốt, tự nhiên, truyền tải được tính cách, suy nghĩ của nhân vật, đúng chất phim điện ảnh chứ không bị sân khấu hoá.
Make up và trang phục phù hợp với bối cảnh, tuổi tác nhân vật: Không trang điểm lố cho diễn viên (đánh phấn trắng bóc, trét mấy lớp kem bay nếp nhăn, dùng filter không thấy lỗ chân lông,...), phục trang tương ứng với quá trình biến đổi tâm lí của nhân vật (riêng điểm này mình thấy phim đã đến rất gần với quốc tế, đặc biệt phim Hàn từ thời 2000 đã lưu ý đến việc thay đổi ngoại hình theo sự thay đổi tâm lí và nhận thức của nhân vật).
Âm nhạc và góc quay rất điện ảnh, những cảnh táo bạo là cần thiết để thể hiện tính cách và cảm xúc nhân vật, không câu view rẻ tiền.
Phim rất ""đời"", tỉ mỉ từng chi tiết, ai cũng có thể thấy mình và những gia đình xung quanh trong đâu đó trong phim, từ đó dễ đồng cảm với nhân vật. 
Chemistry: sự tương tác cảm xúc giữa 2 nhân vật chính rất thật, hình ảnh cuối của nữ chính khiến mình tin 2 người thực sự yêu nhau chứ không phải kiểu ""ông đạo diễn bảo yêu nên giờ chuyển sang yêu nhau nè"".
Bộ phim khiến người ta day dứt, về đến nhà vẫn khó thoát khỏi cảm xúc do kết phim mang lại dù biết thực tế cuộc sống vốn không có gì trọn vẹn.

Một điểm trừ nhỏ theo cảm nhận riêng là khi nam chính nói nữ chính đã khiến mình thay đổi, mình mong nhân vật không cần nói ra mà thể hiện qua nhận thức và hành động như cách làm của những phim Mỹ (50 first dates, the  proposal,...) thì sẽ chiếm trọn 10 điểm trong lòng mình!!

Cảm ơn tâm huyết  của đạo diễn và diễn viên+những người đứng đằng sau ống kính. Giá mà các đạo diễn khác của VN cũng tôn trọng khán giả như vậy, nước ta đã không có những thứ rác ra rạp như Cù lao xác sống, siêu lừa gặp siêu lầy, Kiều,... khiến thẩm mĩ của khán giả trẻ ngày càng đi xuống, và các đạo diễn cũng nên bớt thuê người nổi tiếng truyền thông bẩn khen bất chấp câu view nếu còn đôi chút lòng tự trọng với cái nghề của mình."
Mai,Vũ Nguyễn Quang Dũng,8,phim ổn xây dựng nội dung câu chuyện đúng với thực tế tình tiết ko qá nhanh diễn xuất cũng được
Mai,Ngô thùy trang,9,Kết buồn quáaaa
Mai,Danh Thị Diệu Hiền,1,"Phim k hay cốt truyện dài dòng phim của Trấn Thành lúc nào cái kết cũng k đẹp, k xem phim Trấn Thành nữa 😩"
Mai,đoàn thế hiếu,9,kết phim không hay
Mai,Nguyễn Tấn Đạt,10,"hay, rất hay"
Mai,Dương Thục Uyên,8,"Nửa đầu bộ phim lang mang nên mình cảm thấy hơi chán nhưng về nửa sau tình tiết phim đẩy lên cao trào làm mình không thể rời mắt :)) nửa sau bộ phim khá hay khi từ từ giải mã đc quá khứ của Mai nhưng có vài chi tiết mình cảm thấy ch đc khai thác tốt. 1 là về câu thoại trong cảnh nóng của mai lúc Dương cởi áo Mai ""Người em xấu lắm"" nên mình tưởng sẽ có cảnh Mai cho mn thấy những vết sẹo quá khứ có trên ng cô mà lại k có."
Mai,Thu Hường,10,Đáng để xem ạ
Mai,Nguyễn lê phương,9,"Phim hay, rất đời, lấy nước mắt khán giả"
Mai,Hồ Trần Trọng Nghĩa,9,9 điểm thôi tại làm bạn gái mình khóc
Mai,Nguyễn Thị Thuỳ Linh,10,Phim hay voãi quên ko mang giấy làm khóc ướt cái khẩu trang :)))
Mai,Lương Thị Hương Giang,6,"Motip cũ, phim k có điểm đột phá, đối với một đứa miền bắc như mình thì thoại phim khá là khó nghe, đài từ nghe hơi sượng. Phim xem tạm dc."
Mai,Dương Thanh Son,10,Rất hay nhẹ nhàng vừa phải
Mai,Võ Thành Phát,10,Phim hay và rất nhiều cảm xúc
Mai,Trần trung sơn,2,Phim dở lê thê coi phim rất mệt mỏi
Mai,Hoàng Văn Huy,10,Quá hayyyy
Mai,heoconXD,10,Quá cảm xúc
Mai,Đinh Thị Kiều Oanh,10,Phim hay quó
Mai,Trương Huỳnh Phương Thảo,10,"Thật sự là phim này bám sát thực tế đời thực nên nhiều lúc cảm thấy rất đồng cảm, theo tui thì phim Mai của Trấn Thành thật sự rất đáng để coi ❤️"
Mai,Nguyễn Thị Thu Thủy,10,"Tình tiết hấp dẫn, bất ngờ, nhiều cảm xúc, diễn viên xuất sắc"
Mai,Trang Phạm,9,Cảm xúc tuy nhiên vài phân cảnh hơi thừa và dồn dập ko cần thiết
Mai,Anh Ba chà Cú,3,Kết chưa hay
Mai,Tram20242024,9,"Phim hay, rất xúc động và mình phải nấc lên vì mình thấy chính mình trong hoàn cảnh gd như vậy. Nhưng kết hơi buồn vì Mai đã hi sinh nhiều mà k bù lại dc hạnh phúc cho Mai. Còn một điều đáng chú ý là cảnh nóng lộ liễu quá. Nhân viên rạp nên xem xét đúng độ tuổi để bán vé. Cảm ơn đoàn phim ạ. Nhưng phim làm mình khóc hơi nhiều...huhu..."
Mai,Thạch Vũ Quế Hương,10,Nội dung hay và thực tế
Mai,Lương Hoài Nhật Linh,9,"hayyy, khóc quá tr, nma mấy cảnh hài làm chưa tới lắm"
Mai,changthuy17,5,"Thôi. Suy nghĩ tận 3 đêm vẫn ko cảm được phim
Từ 7sao xuống 5 sao. 
Hết"
Mai,Nguyễn Thị Trúc Linh,10,"Phim Mai thật sự đã để lại cho em nhiều bài học với nhiều khía cạnh cuộc sống khác nhau. Phim thật sự rất ý nghĩa với nội dung lên án nhiều vấn đề có thật trong cuộc sống. Thật sự chị Mai cứ như là Thúy Kiều thời hiện đại í ạ🥹. Cảm ơn phim, cảm ơn những bài học, cảm ơn những thông điệp đã để lại cho khán giả. Thật sự rất tuyệt vời"
Mai,Tonyyama,10,"Rất nhìu củng bật cảm xúc khi xem phim, mặc dù hơi tiếc cái kết nhưng tất cả đều đẹp"
Mai,Nguyễn Thị Ngoan,10,Quá đúng với thực tế
Mai,Hoàng Đức Thiện,10,"Phim hay, coi nhiều cảm xúc"
Mai,Nguyễn Thành Đô,9,"Buồn nha, cái kết ko có Hậu lắm"
Mai,845510259124422,9,"MAI 
+ kịch bản, lời thoại, góc quay rất tốt
+ yếu tố bất ngờ tốt
+ Góp nhìn nhân văn đều từ đầu đến cuối
+ Phương Anh Đào diễn tự nhiên, Hồng Đào, Tuấn Trần thể hiện tốt
+ Kỹ thuật POV, 1  Shoot,  góc quay lạ, show dont tell tốt
- Khúc show thì show quá nhiều, lúc tell thì tell quá nhiều
- Chuyển cảnh bằng màn hình đen
Rank: 8,99/10"
Mai,Lê Nguyễn Bá Tùng,9,phim rất hay
Mai,Lê Bạch Hoa,10,"Phim hay, đáng để xem"
Mai,Huỳnh Tiểu Cường,10,"Phim hay, quá nhiều cung bậc cảm xúc"
Mai,Phạm Thị Ngọc Anh,10,"Phim hay , thực tế"
Mai,Phạm Nguyễn Trường Giang,8,Ko hay lắm
Mai,NguyenKhacDao,1,"Phim nặng tính kịch, tình huống dồn ép nhân vật, chưa đề cao được tính nhân văn và tình người. 
Đầu năm xem phim cảm giác ức chế và mệt mỏi. Cảnh nóng dung tục không cần thiết."
Mai,Ngô Thị Ngọc Ánh,10,"Ta nói hắn hayyyyyyyyyyyyyyy
K xem là tiếc,,ý nghĩa cuộc đời con người
Nói. Chung đág để xem"
Mai,Nguyễn Thị Cẩm Giang,9,"Phim khá hay, mình đi xem nhóm nhưng có cảnh nóng khá là ngại,  nội dung hay phản ánh được thực tế,  tuy nhiên cái kết bị nhanh quá"
Mai,1633895380075492,10,Xuất xắc đến vị trí của Phương Anh Đào 💪🏻
Mai,Hoang My,8,phim hay vãi lun á =)))) nhma tiếc cái kết quá huhuuuu
Mai,Dương Hoàng Đỉnh,10,"Phim rất hay, ý nghĩa"
Mai,IAMOLD,7,"it's got violence
it's got people
it's got Trấn Thành
.
you already know, you wanted to watch this."
Mai,Cao thị phụng,9,Đáng để xem
Mai,Phạm Nguyễn Minh Duy,8,Kết hơi buồn nữ 9 bao nhiêu khổ đau r tới cuối vẫn ko hp
Mai,Sơn Kim Hảo,10,Phim không chữa lành
Mai,anan681,9,Phim rất cảm động
Mai,Nguyễn Thị Diễm Hằng,10,"Phim hay, nhưng kết hơi buồn, hoàn cảnh của mình gần giống Mai nên xem film thấy được bản thân mình trong đó"
Mai,Lương thị hạnh,9,"Rất thích tuy kết phim không như ý, nhưng quả thật mọi việc nên kết thúc như vậy. Chỉ thương nhân vật Mai. Diễn xuất của vai chính quá xuất sắc. Sẽ tiếp tục ủng hộ Trấn Thành trong những bộ phim tiếp theo."
